age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,poutcome,y
41,7597,5207,23202,44396,586,25130,37967,13020,19,5341,223,1,-1,36959,0
40,4154,27214,23202,44396,1358,20081,37967,13020,19,5341,96,1,-1,36959,0
43,5171,27214,23202,44396,1113,20081,37967,13020,19,5341,477,7,-1,36959,0
50,9732,27214,6851,44396,1179,20081,37967,13020,19,5341,30,1,-1,36959,0
36,9458,5207,23202,44396,47,20081,37967,13020,19,5341,159,1,-1,36959,0
59,5171,27214,23202,44396,1365,20081,37967,13020,19,5341,327,1,-1,36959,0
40,9732,27214,6851,44396,607,25130,37967,13020,19,5341,432,1,-1,36959,0
42,5171,12790,23202,44396,283,25130,37967,13020,19,5341,446,1,-1,36959,0
57,2264,27214,1857,44396,1621,25130,37967,13020,19,5341,108,1,-1,36959,0
46,9732,27214,6851,44396,1844,20081,37967,13020,19,5341,29,1,-1,36959,0
38,9458,27214,1857,44396,3053,20081,37967,13020,19,5341,178,1,-1,36959,0
40,1303,12790,6851,44396,5613,25130,37967,13020,19,5341,152,2,-1,36959,0
52,1487,5207,23202,44396,302,20081,37967,13020,19,5341,169,2,-1,36959,0
37,5171,12790,23202,44396,124,25130,37967,13020,19,5341,635,3,-1,36959,0
52,1303,27214,6851,44396,425,20081,37967,13020,19,5341,122,1,-1,36959,0
48,9732,27214,6851,44396,343,20081,37967,13020,19,5341,136,1,-1,36959,0
42,9732,12790,6851,44396,1401,25130,37967,13020,19,5341,69,1,-1,36959,0
37,9732,27214,6851,44396,0,25130,37967,13020,19,5341,129,3,-1,36959,0
46,1303,27214,6851,44396,641,25130,37967,13020,19,5341,201,1,-1,36959,0
41,9732,5207,23202,44396,3622,20081,37967,13020,19,5341,1135,4,-1,36959,1
45,9732,27214,6851,44396,351,25130,37967,13020,19,5341,66,1,-1,36959,0
57,5171,12790,23202,44396,5768,25130,37967,13020,19,5341,512,1,-1,36959,1
57,9732,5207,23202,44396,1795,25130,37967,13020,19,5341,818,1,-1,36959,0
36,1303,27214,1857,44396,1437,20081,37967,13020,19,5341,810,2,-1,36959,0
35,1579,27214,13301,44396,1833,20081,37967,13020,19,5341,138,1,-1,36959,0
52,9458,27214,13301,44396,3737,25130,37967,13020,19,5341,574,4,-1,36959,0
56,5171,27214,23202,44396,6005,25130,37967,13020,19,5341,44,6,-1,36959,0
37,9732,27214,6851,44396,253,25130,37967,13020,19,5341,145,2,-1,36959,0
41,1303,5207,23202,44396,271,25130,37967,13020,19,5341,196,2,-1,36959,0
48,4154,27214,23202,44396,334,20081,7244,13020,19,5341,270,2,-1,36959,0
54,9732,27214,6851,44396,211,20081,37967,13020,19,5341,200,2,-1,36959,0
50,5171,5207,1857,44396,4204,20081,37967,13020,19,5341,335,2,-1,36959,0
56,2264,27214,23202,815,101,20081,7244,13020,19,5341,330,1,-1,36959,0
41,5171,5207,23202,44396,256,20081,37967,13020,19,5341,91,1,-1,36959,0
48,9732,12790,1857,44396,2961,20081,37967,13020,19,5341,361,1,-1,36959,0
51,9458,27214,23202,44396,2604,20081,37967,13020,19,5341,64,1,-1,36959,0
35,9458,12790,13301,44396,2808,25130,37967,13020,19,5341,221,12,-1,36959,0
40,5171,27214,23202,44396,1,20081,37967,13020,19,5341,84,3,-1,36959,0
48,1579,27214,6851,44396,1204,25130,37967,13020,19,5341,53,1,-1,36959,0
47,2264,5207,23202,44396,0,20081,37967,13020,19,5341,141,1,-1,36959,0
56,9732,27214,23202,44396,771,25130,7244,13020,19,5341,254,1,-1,36959,0
55,2264,5207,23202,44396,1580,20081,7244,13020,19,5341,1007,1,-1,36959,1
52,9732,27214,6851,44396,1409,25130,37967,13020,19,5341,224,1,-1,36959,0
38,2264,12790,1857,44396,62,20081,37967,13020,19,5341,212,1,-1,36959,0
52,9732,5207,6851,44396,2800,20081,37967,13020,19,5341,149,1,-1,36959,0
47,5171,27214,1857,44396,989,20081,37967,13020,19,5341,116,1,-1,36959,0
46,9732,5207,6851,44396,1712,20081,37967,13020,19,5341,110,1,-1,36959,0
56,1303,27214,23202,44396,216,20081,37967,13020,19,5341,77,1,-1,36959,0
37,7597,27214,1857,44396,47,20081,37967,13020,19,5341,374,3,-1,36959,0
38,9732,27214,6851,44396,2322,20081,37967,13020,19,5341,207,1,-1,36959,0
41,9732,5207,23202,44396,1,20081,7244,13020,19,5341,289,1,-1,36959,0
53,4154,27214,23202,44396,2774,20081,7244,13020,19,5341,193,1,-1,36959,0
40,9732,27214,6851,44396,2132,20081,37967,13020,19,5341,143,1,-1,36959,0
55,1303,12790,6851,44396,10183,20081,37967,13020,19,5341,106,1,-1,36959,0
47,1240,27214,6851,44396,823,20081,37967,13020,19,5341,191,3,-1,36959,0
42,5171,27214,23202,44396,0,20081,37967,13020,19,5341,370,1,-1,36959,0
54,2264,27214,23202,44396,6449,20081,37967,13020,19,5341,487,1,-1,36959,0
49,9732,27214,6851,44396,98,20081,7244,13020,19,5341,534,1,-1,36959,0
49,1487,27214,6851,44396,563,20081,37967,13020,19,5341,84,1,-1,36959,0
44,7597,27214,1857,44396,1127,25130,37967,13020,19,5341,118,4,-1,36959,0
47,1303,27214,23202,44396,0,20081,37967,13020,19,5341,284,1,-1,36959,0
51,1487,27214,6851,44396,4711,20081,37967,13020,19,5341,253,1,-1,36959,0
46,9732,27214,23202,44396,1120,20081,7244,13020,19,5341,786,1,-1,36959,0
59,1487,27214,6851,44396,0,20081,37967,13020,19,5341,239,1,-1,36959,0
50,9732,27214,1857,44396,1389,25130,37967,13020,19,5341,162,3,-1,36959,0
38,1303,27214,6851,44396,338,20081,37967,13020,19,5341,219,2,-1,36959,0
39,1240,27214,13301,44396,4,25130,7244,13020,19,5341,185,1,-1,36959,0
58,4154,27214,23202,44396,5087,20081,37967,13020,19,5341,135,1,-1,36959,0
41,7597,27214,13301,44396,-378,25130,7244,13020,19,5341,252,2,-1,36959,0
45,9458,27214,13301,44396,9711,20081,37967,13020,19,5341,416,3,-1,36959,0
36,4154,27214,23202,44396,3972,25130,7244,13020,19,5341,32,1,-1,36959,0
46,9732,5207,23202,44396,2441,20081,37967,13020,19,5341,217,2,-1,36959,0
56,1579,27214,13301,44396,411,20081,37967,13020,19,5341,145,4,-1,36959,0
24,7597,27214,23202,44396,691,25130,37967,13020,19,5341,93,2,-1,36959,0
51,9732,27214,6851,44396,1938,20081,37967,13020,19,5341,61,1,-1,36959,0
29,9732,27214,23202,44396,508,25130,7244,13020,19,5341,262,5,-1,36959,0
42,5171,12790,1857,44396,22,20081,37967,13020,19,5341,246,3,-1,36959,0
51,9458,27214,13301,44396,3134,20081,37967,13020,19,5341,92,3,-1,36959,0
53,7597,27214,23202,44396,1319,20081,37967,13020,19,5341,1318,3,-1,36959,1
23,7597,12790,23202,44396,-782,25130,7244,13020,19,5341,197,10,-1,36959,0
47,7597,5207,23202,44396,5735,20081,37967,13020,19,5341,282,4,-1,36959,0
55,1240,27214,6851,44396,2152,20081,37967,13020,19,5341,922,2,-1,36959,1
52,1487,27214,13301,44396,0,20081,37967,13020,19,5341,163,3,-1,36959,0
50,1487,27214,23202,44396,1857,20081,7244,13020,19,5341,26,2,-1,36959,0
48,9458,27214,13301,44396,13501,20081,37967,13020,19,5341,63,2,-1,36959,0
37,5171,27214,23202,44396,0,20081,7244,13020,19,5341,176,2,-1,36959,0
39,4154,27214,23202,44396,2843,25130,37967,13020,19,5341,585,1,-1,36959,1
53,5171,27214,23202,44396,2955,20081,37967,13020,19,5341,605,1,-1,36959,0
20,5171,12790,23202,44396,66,25130,37967,13020,19,5341,75,2,-1,36959,0
38,7597,27214,23202,44396,634,20081,37967,13020,19,5341,211,2,-1,36959,0
36,9458,27214,13301,44396,1352,20081,37967,13020,19,5341,2028,1,-1,36959,1
57,1303,27214,13301,44396,209,20081,37967,13020,19,5341,453,1,-1,36959,0
28,9732,27214,6851,44396,237,25130,37967,13020,19,5341,498,7,-1,36959,0
40,4154,27214,6851,44396,2469,20081,7244,13020,19,5341,202,2,-1,36959,0
40,288,27214,1857,44396,35,20081,37967,13020,19,5341,40,1,-1,36959,0
50,9732,27214,6851,44396,59,20081,37967,13020,19,5341,184,1,-1,36959,0
55,9732,27214,6851,44396,5109,20081,37967,13020,19,5341,55,1,-1,36959,0
40,1487,27214,13301,815,0,20081,37967,13020,19,5341,952,4,-1,36959,1
55,2264,27214,6851,44396,868,20081,37967,13020,19,5341,207,1,-1,36959,0
36,9732,12790,23202,44396,0,20081,37967,13020,19,5341,238,1,-1,36959,0
53,2264,27214,6851,44396,828,25130,37967,13020,19,5341,232,1,-1,36959,0
38,7597,12790,23202,44396,207,20081,37967,13020,19,5341,76,2,-1,36959,0
35,7597,12790,23202,44396,23,25130,37967,13020,19,5341,113,2,-1,36959,0
44,9732,27214,23202,44396,17,25130,37967,13020,19,5341,153,14,-1,36959,0
60,288,27214,1857,44396,652,20081,37967,13020,19,5341,525,1,-1,36959,0
55,9458,27214,1857,44396,179,20081,37967,13020,19,5341,97,1,-1,36959,0
54,2264,27214,23202,44396,3846,25130,7244,13020,19,5341,216,2,-1,36959,0
39,5171,12790,23202,44396,0,20081,7244,13020,19,5341,142,1,-1,36959,0
54,1240,27214,6851,44396,774,20081,37967,13020,19,5341,290,1,-1,36959,0
39,1487,27214,13301,44396,6495,20081,37967,13020,19,5341,280,3,-1,36959,0
52,5171,27214,23202,44396,422,20081,37967,13020,19,5341,559,1,-1,36959,0
46,288,12790,1857,44396,63,20081,37967,13020,19,5341,235,1,-1,36959,0
51,9732,27214,6851,44396,91,20081,7244,13020,19,5341,368,2,-1,36959,0
56,5171,27214,23202,44396,5310,20081,37967,13020,19,5341,74,1,-1,36959,0
52,2264,27214,23202,44396,1282,20081,37967,13020,19,5341,148,5,-1,36959,0
55,1240,27214,6851,44396,1537,20081,37967,13020,19,5341,359,1,-1,36959,0
44,9732,27214,6851,44396,1669,20081,37967,13020,19,5341,64,2,-1,36959,0
59,2264,27214,6851,44396,1115,20081,37967,13020,19,5341,834,1,-1,36959,1
36,5171,27214,23202,44396,4280,20081,37967,13020,19,5341,227,6,-1,36959,0
42,9458,27214,1857,44396,587,25130,37967,13020,19,5341,16,9,-1,36959,0
57,7597,27214,23202,44396,1070,20081,37967,13020,19,5341,73,1,-1,36959,0
37,5171,5207,23202,44396,796,20081,37967,13020,19,5341,104,1,-1,36959,0
57,7597,27214,23202,44396,461,25130,37967,13020,19,5341,69,2,-1,36959,0
43,9732,5207,23202,44396,1138,20081,37967,13020,19,5341,65,1,-1,36959,0
39,288,27214,6851,44396,2860,20081,37967,13020,19,5341,133,1,-1,36959,0
56,7597,27214,23202,44396,2558,20081,37967,13020,19,5341,288,1,-1,36959,0
55,9732,5207,6851,44396,0,20081,37967,13020,19,5341,120,1,-1,36959,0
49,9458,27214,13301,44396,3022,20081,37967,13020,19,5341,38,1,-1,36959,0
38,9732,12790,23202,44396,48,20081,37967,13020,19,5341,43,3,-1,36959,0
41,1240,27214,23202,44396,876,20081,37967,13020,19,5341,78,1,-1,36959,0
46,1240,5207,6851,44396,148,20081,37967,13020,19,5341,166,1,-1,36959,0
47,4154,27214,23202,44396,759,25130,37967,13020,19,5341,30,2,-1,36959,0
36,5171,27214,23202,44396,4011,20081,37967,13020,19,5341,10,16,-1,36959,0
36,1579,12790,13301,44396,1923,20081,37967,13020,19,5341,219,1,-1,36959,0
48,4154,5207,6851,44396,-110,20081,7244,13020,19,5341,164,2,-1,36959,0
52,5171,5207,23202,44396,98,20081,7244,13020,19,5341,148,1,-1,36959,0
37,5171,27214,23202,44396,313,25130,37967,13020,19,5341,11,7,-1,36959,0
36,9732,27214,6851,44396,-453,25130,37967,13020,19,5341,130,1,-1,36959,0
51,1303,27214,23202,44396,-267,20081,7244,13020,19,5341,208,2,-1,36959,0
59,1240,27214,6851,44396,1071,20081,37967,13020,19,5341,140,1,-1,36959,0
41,9732,12790,13301,44396,6025,20081,37967,13020,19,5341,559,1,-1,36959,0
57,2264,27214,23202,44396,2020,20081,37967,13020,19,5341,93,4,-1,36959,0
46,9732,27214,1857,44396,626,25130,37967,13020,19,5341,177,2,-1,36959,0
42,4154,5207,23202,44396,241,25130,37967,13020,19,5341,405,2,-1,36959,0
45,9458,27214,13301,44396,-52,25130,37967,13020,19,5341,202,1,-1,36959,0
39,9732,12790,23202,44396,1986,20081,7244,13020,19,5341,367,1,-1,36959,0
55,7597,27214,6851,44396,202,20081,7244,13020,19,5341,60,1,-1,36959,0
36,4154,27214,23202,44396,472,25130,37967,13020,19,5341,1017,1,-1,36959,0
43,288,27214,13301,44396,1937,20081,37967,13020,19,5341,385,1,-1,36959,0
48,1579,27214,6851,44396,3062,20081,37967,13020,19,5341,237,5,-1,36959,0
53,4154,27214,23202,44396,76,25130,37967,13020,19,5341,237,2,-1,36959,0
28,7597,12790,23202,44396,593,25130,37967,13020,19,5341,202,1,-1,36959,0
28,9732,27214,6851,44396,182,25130,37967,13020,19,5341,153,1,-1,36959,0
25,938,12790,23202,44396,722,25130,37967,13020,19,5341,172,1,-1,36959,0
38,1579,5207,23202,44396,2674,25130,37967,13020,19,5341,163,2,-1,36959,0
51,9458,5207,23202,44396,2843,25130,37967,13020,19,5341,97,2,-1,36959,0
28,9732,12790,6851,44396,2340,25130,37967,13020,19,5341,399,1,-1,36959,0
26,9732,27214,6851,44396,-157,25130,37967,13020,19,5341,60,1,-1,36959,0
26,9732,27214,23202,44396,1028,25130,7244,13020,19,5341,431,1,-1,36959,0
54,2264,5207,6851,44396,52,20081,37967,13020,19,5341,184,3,-1,36959,0
29,7597,27214,23202,44396,7836,25130,37967,13020,19,5341,155,1,-1,36959,0
52,2264,5207,13301,44396,-309,25130,37967,13020,19,5341,500,2,-1,36959,1
50,4154,27214,23202,44396,3374,20081,37967,13020,19,5341,27,2,-1,36959,0
44,1487,27214,23202,44396,168,20081,37967,13020,19,5341,167,2,-1,36959,0
37,9458,27214,23202,44396,121,20081,7244,13020,19,5341,89,2,-1,36959,0
39,4154,12790,23202,44396,2453,20081,37967,13020,19,5341,92,2,-1,36959,0
28,7597,12790,13301,44396,940,25130,37967,13020,19,5341,296,1,-1,36959,0
29,5171,12790,23202,44396,613,25130,37967,13020,19,5341,779,1,-1,36959,0
47,1487,27214,23202,44396,0,20081,37967,13020,19,5341,563,2,-1,36959,0
38,9732,27214,23202,44396,1403,20081,37967,13020,19,5341,146,2,-1,36959,0
35,9458,12790,13301,44396,250,20081,37967,13020,19,5341,92,2,-1,36959,0
40,9732,27214,6851,44396,-108,25130,37967,13020,19,5341,149,3,-1,36959,0
48,7597,27214,23202,44396,7,20081,37967,13020,19,5341,354,7,-1,36959,0
47,5171,27214,23202,44396,4923,20081,37967,13020,19,5341,121,3,-1,36959,0
40,9458,27214,13301,44396,20,25130,37967,13020,19,5341,106,2,-1,36959,0
41,1487,27214,13301,44396,5736,25130,7244,13020,19,5341,136,2,-1,36959,0
26,7597,12790,23202,44396,-859,25130,37967,13020,19,5341,297,1,-1,36959,0
25,9732,27214,23202,44396,1782,25130,37967,13020,19,5341,549,1,-1,36959,0
28,9732,27214,23202,44396,1331,25130,7244,13020,19,5341,267,2,-1,36959,0
35,1303,27214,23202,44396,2228,20081,37967,13020,19,5341,461,2,-1,36959,0
38,5171,12790,23202,44396,435,20081,37967,13020,19,5341,117,2,-1,36959,0
29,5171,12790,23202,44396,732,25130,37967,13020,19,5341,409,1,-1,36959,0
23,5171,27214,23202,44396,299,25130,37967,13020,19,5341,104,1,-1,36959,0
55,1240,27214,6851,44396,136,25130,37967,13020,19,5341,15,10,-1,36959,0
61,288,27214,13301,44396,50,20081,37967,13020,19,5341,216,2,-1,36959,0
29,1487,27214,23202,44396,0,25130,37967,13020,19,5341,211,1,-1,36959,0
36,1579,27214,6851,44396,2022,20081,37967,13020,19,5341,71,2,-1,36959,0
48,9732,27214,6851,44396,237,25130,37967,13020,19,5341,18,18,-1,36959,0
42,9732,12790,23202,44396,625,20081,37967,13020,19,5341,651,3,-1,36959,1
45,7597,27214,13301,44396,377,25130,37967,13020,19,5341,835,3,-1,36959,1
41,9732,27214,6851,44396,246,20081,37967,13020,19,5341,683,3,-1,36959,1
45,1240,27214,23202,44396,870,20081,7244,13020,19,5341,258,2,-1,36959,0
43,5171,12790,1857,44396,682,20081,37967,13020,19,5341,156,6,-1,36959,0
27,9732,27214,23202,44396,61,25130,37967,13020,19,5341,1012,1,-1,36959,1
45,5171,12790,23202,44396,-198,25130,37967,13020,19,5341,130,25,-1,36959,0
44,7597,12790,6851,44396,148,20081,37967,13020,19,5341,311,2,-1,36959,0
42,9458,5207,23202,815,923,25130,37967,13020,19,5341,129,2,-1,36959,0
47,1303,5207,23202,44396,176,20081,37967,13020,19,5341,91,2,-1,36959,0
37,288,27214,23202,44396,5700,20081,37967,13020,19,5341,49,2,-1,36959,0
39,9732,27214,6851,44396,1473,25130,37967,13020,19,5341,112,4,-1,36959,0
45,7597,27214,6851,44396,3388,20081,37967,13020,19,5341,36,7,-1,36959,0
39,9732,27214,6851,44396,1046,20081,37967,13020,19,5341,112,4,-1,36959,0
25,9732,12790,23202,44396,-191,25130,37967,13020,19,5341,958,7,-1,36959,1
38,9732,5207,23202,44396,1686,25130,37967,13020,19,5341,9,28,-1,36959,0
34,7597,12790,23202,44396,6053,25130,37967,13020,19,5341,26,5,-1,36959,0
41,1240,12790,23202,44396,2184,20081,37967,13020,19,5341,91,2,-1,36959,0
57,2264,27214,23202,44396,789,20081,37967,13020,19,5341,2635,3,-1,36959,0
49,9458,5207,13301,44396,1115,20081,37967,13020,19,5341,138,9,-1,36959,0
46,1487,27214,13301,44396,341,20081,37967,13020,19,5341,318,2,-1,36959,0
49,9732,27214,6851,44396,226,25130,37967,13020,19,5341,326,5,-1,36959,0
58,1487,27214,1857,44396,2445,20081,37967,13020,19,5341,1403,3,-1,36959,0
50,1240,27214,6851,44396,0,20081,37967,13020,20,5341,179,2,-1,36959,0
43,7597,5207,23202,44396,6835,20081,37967,13020,20,5341,262,2,-1,36959,0
41,5171,27214,23202,44396,4178,20081,37967,13020,20,5341,168,2,-1,36959,0
37,9732,27214,23202,44396,1818,25130,37967,13020,20,5341,193,11,-1,36959,0
53,9732,27214,23202,44396,208,20081,37967,13020,20,5341,333,15,-1,36959,0
45,1487,27214,13301,44396,0,25130,37967,13020,20,5341,50,2,-1,36959,0
43,9732,27214,1857,44396,-19,20081,7244,13020,20,5341,241,2,-1,36959,0
37,1487,27214,13301,44396,2685,20081,37967,13020,20,5341,187,2,-1,36959,0
56,7597,27214,13301,44396,1062,20081,37967,13020,20,5341,37,2,-1,36959,0
50,1303,27214,23202,44396,17,20081,37967,13020,20,5341,189,2,-1,36959,0
59,2264,5207,23202,44396,602,20081,37967,13020,20,5341,89,3,-1,36959,0
53,1303,5207,23202,44396,0,20081,37967,13020,20,5341,101,2,-1,36959,0
36,938,27214,13301,44396,408,20081,37967,13020,20,5341,112,3,-1,36959,0
36,1303,12790,6851,44396,2562,20081,37967,13020,20,5341,489,2,-1,36959,0
41,7597,5207,1857,44396,143,20081,37967,13020,20,5341,141,4,-1,36959,0
56,9458,5207,13301,815,-1968,20081,37967,13020,20,5341,60,3,-1,36959,0
39,7597,12790,13301,44396,610,20081,37967,13020,20,5341,241,2,-1,36959,0
50,9458,27214,13301,44396,89,20081,37967,13020,20,5341,35,2,-1,36959,0
50,9732,27214,6851,44396,-141,25130,37967,13020,20,5341,61,2,-1,36959,0
50,2264,27214,6851,44396,29,20081,37967,13020,20,5341,135,5,-1,36959,0
38,9732,12790,23202,44396,3054,20081,37967,13020,20,5341,24,11,-1,36959,0
46,1240,27214,6851,44396,4064,20081,37967,13020,20,5341,62,4,-1,36959,0
57,5171,5207,1857,44396,887,20081,37967,13020,20,5341,43,8,-1,36959,0
57,9458,27214,23202,44396,570,20081,37967,13020,20,5341,75,2,-1,36959,0
52,9732,27214,23202,44396,5614,25130,37967,13020,20,5341,177,3,-1,36959,0
49,9732,5207,6851,44396,912,20081,37967,13020,20,5341,170,2,-1,36959,0
57,288,27214,1857,44396,2266,20081,37967,13020,20,5341,42,5,-1,36959,0
35,5171,12790,23202,44396,2830,20081,37967,13020,20,5341,22,12,-1,36959,0
50,9732,27214,6851,44396,480,25130,37967,13020,20,5341,99,5,-1,36959,0
56,1303,5207,6851,44396,438,20081,37967,13020,20,5341,139,2,-1,36959,0
54,9732,27214,6851,44396,-51,20081,37967,13020,20,5341,198,10,-1,36959,0
39,1240,27214,6851,44396,4899,20081,37967,13020,20,5341,394,2,-1,36959,0
60,2264,27214,13301,44396,2868,20081,37967,13020,20,5341,42,7,-1,36959,0
28,9732,27214,6851,44396,103,25130,37967,13020,20,5341,41,28,-1,36959,0
45,9732,27214,6851,44396,360,20081,37967,13020,20,5341,98,2,-1,36959,0
52,9732,27214,6851,44396,1624,20081,37967,13020,20,5341,114,3,-1,36959,0
56,7597,27214,13301,44396,52,20081,37967,13020,20,5341,191,3,-1,36959,0
37,7597,27214,23202,44396,2209,20081,37967,13020,20,5341,167,2,-1,36959,0
30,9458,27214,13301,44396,34,25130,7244,13020,20,5341,238,3,-1,36959,0
41,9458,27214,23202,44396,1273,20081,37967,13020,20,5341,73,3,-1,36959,0
51,5171,27214,23202,44396,37,20081,7244,13020,20,5341,206,2,-1,36959,0
59,2264,27214,6851,44396,6955,20081,7244,13020,20,5341,179,10,-1,36959,0
39,9458,12790,13301,44396,490,20081,37967,13020,20,5341,44,3,-1,36959,0
56,4154,27214,23202,44396,1860,25130,37967,13020,20,5341,129,5,-1,36959,0
41,1487,27214,13301,44396,3135,25130,7244,13020,20,5341,160,3,-1,36959,0
50,9458,27214,13301,44396,67,20081,7244,13020,20,5341,156,3,-1,36959,0
57,1487,27214,13301,44396,0,25130,7244,13020,20,5341,512,2,-1,36959,0
36,1579,12790,23202,44396,1173,25130,7244,13020,20,5341,50,5,-1,36959,0
38,9458,27214,13301,44396,2978,20081,7244,13020,20,5341,65,2,-1,36959,0
32,9732,27214,23202,44396,1873,25130,7244,13020,20,5341,23,24,-1,36959,0
58,7597,27214,6851,44396,4015,20081,37967,13020,20,5341,106,3,-1,36959,0
38,1579,27214,23202,44396,746,20081,37967,13020,20,5341,256,3,-1,36959,0
48,1579,5207,23202,815,7,20081,37967,13020,20,5341,633,2,-1,36959,0
42,1487,27214,23202,44396,1002,20081,37967,13020,20,5341,109,3,-1,36959,0
56,9732,27214,23202,44396,337,25130,37967,13020,20,5341,99,2,-1,36959,0
40,1240,27214,6851,44396,746,20081,37967,13020,20,5341,246,3,-1,36959,0
56,9732,27214,6851,44396,770,25130,37967,13020,20,5341,59,3,-1,36959,0
60,1240,5207,13301,44396,662,20081,37967,13020,20,5341,241,4,-1,36959,0
36,9458,27214,23202,44396,1736,25130,37967,13020,20,5341,63,1,-1,36959,0
37,9732,12790,23202,44396,847,20081,37967,13020,20,5341,54,1,-1,36959,0
46,7597,12790,23202,44396,3494,25130,37967,13020,20,5341,87,1,-1,36959,0
59,9732,27214,23202,44396,-162,25130,7244,13020,20,5341,122,1,-1,36959,0
43,1303,27214,6851,44396,519,20081,37967,13020,20,5341,973,2,-1,36959,1
46,9732,27214,6851,44396,4,20081,7244,13020,20,5341,166,1,-1,36959,0
39,1487,27214,23202,44396,0,20081,37967,13020,20,5341,375,1,-1,36959,0
56,1487,5207,6851,44396,3,20081,37967,13020,20,5341,111,1,-1,36959,0
43,9732,27214,6851,44396,1794,25130,37967,13020,20,5341,35,1,-1,36959,0
51,2264,27214,23202,44396,806,20081,37967,13020,20,5341,32,1,-1,36959,0
46,7597,27214,23202,44396,0,20081,37967,13020,20,5341,625,1,-1,36959,0
55,7597,27214,23202,44396,0,25130,7244,13020,20,5341,124,1,-1,36959,0
58,7597,27214,23202,44396,683,20081,37967,13020,20,5341,157,2,-1,36959,0
60,2264,27214,23202,44396,1690,20081,37967,13020,20,5341,1467,4,-1,36959,1
53,1303,27214,23202,44396,2057,25130,37967,13020,20,5341,134,1,-1,36959,0
53,7597,27214,23202,44396,472,25130,7244,13020,20,5341,325,1,-1,36959,0
38,9732,27214,6851,44396,15477,20081,37967,13020,20,5341,114,2,-1,36959,0
48,9458,27214,13301,44396,5320,25130,37967,13020,20,5341,792,1,-1,36959,1
50,7597,5207,13301,44396,261,20081,37967,13020,20,5341,155,1,-1,36959,0
35,1579,12790,23202,44396,250,20081,37967,13020,20,5341,170,1,-1,36959,0
45,9732,12790,6851,44396,1006,20081,37967,13020,20,5341,124,1,-1,36959,0
38,7597,27214,23202,44396,0,25130,37967,13020,20,5341,111,1,-1,36959,0
49,7597,12790,1857,44396,443,20081,37967,13020,20,5341,25,11,-1,36959,0
35,1240,5207,6851,44396,1465,20081,37967,13020,20,5341,40,1,-1,36959,0
57,9458,27214,1857,44396,1054,20081,37967,13020,20,5341,25,3,-1,36959,0
47,7597,5207,13301,44396,194,20081,37967,13020,20,5341,368,2,-1,36959,0
